OrderID,LineNumber,OrderDate,PromisedDate,ShipDate,CustomerID,SKU,WarehouseID,QtyOrdered,QtyShipped,UnitPrice,DiscountPct
700566,3,04/05/2026,09/05/2026,08/05/2026,CUST-119,SKU-1024,WH-03,25,25,68.06,0
700567,1,04/05/2026,08/05/2026,07/05/2026,CUST-117,SKU-1014,WH-02,150,150,100.88,0.125
700568,1,04/05/2026,07/05/2026,06/05/2026,CUST-142,SKU-1011,WH-04,100,100,39.0,0
700568,2,04/05/2026,07/05/2026,06/05/2026,CUST-142,SKU-1008,WH-04,20,12,12.26,0.05
700569,1,04/05/2026,11/05/2026,13/05/2026,CUST-153,SKU-1015,WH-02,200,200,27.45,0
700570,1,04/05/2026,09/05/2026,09/05/2026,CUST-125,SKU-1008,WH-01,150,90,12.26,0
700570,2,04/05/2026,09/05/2026,09/05/2026,CUST-125,SKU-1008,WH-01,150,150,12.26,0.125
700571,1,04/05/2026,08/05/2026,08/05/2026,CUST-144,SKU-1019,WH-04,150,150,68.25,0.1
700572,1,04/05/2026,07/05/2026,06/05/2026,CUST-140,SKU-1001,WH-02,200,200,59.63,0
700573,1,05/05/2026,09/05/2026,11/05/2026,CUST-129,SKU-1007,WH-02,25,25,66.6,0
700573,2,05/05/2026,09/05/2026,11/05/2026,CUST-129,SKU-1013,WH-02,100,100,75.26,0.1
700574,1,05/05/2026,08/05/2026,07/05/2026,CUST-160,SKU-1021,WH-01,100,100,50.68,0
700574,2,05/05/2026,08/05/2026,07/05/2026,CUST-160,SKU-1005,WH-01,20,20,77.98,0.125
700575,1,05/05/2026,09/05/2026,08/05/2026,CUST-137,SKU-1015,WH-01,150,150,27.45,0
700575,2,05/05/2026,09/05/2026,08/05/2026,CUST-137,SKU-1006,WH-01,10,10,54.97,0.05
700575,3,05/05/2026,09/05/2026,08/05/2026,CUST-137,SKU-1013,WH-01,25,25,75.26,0.05
700576,1,05/05/2026,09/05/2026,09/05/2026,CUST-119,SKU-1006,WH-04,10,10,54.97,0
700577,1,05/05/2026,12/05/2026,13/05/2026,CUST-109,SKU-1005,WH-01,100,100,77.98,0.05
700577,2,05/05/2026,12/05/2026,13/05/2026,CUST-109,SKU-1024,WH-01,150,150,68.06,0
700577,3,05/05/2026,12/05/2026,13/05/2026,CUST-109,SKU-1021,WH-01,25,25,50.68,0
700577,4,05/05/2026,12/05/2026,13/05/2026,CUST-109,SKU-1022,WH-01,200,200,11.23,0
700578,1,05/05/2026,08/05/2026,08/05/2026,CUST-143,SKU-1012,WH-03,20,12,54.11,0.05
700579,1,05/05/2026,10/05/2026,12/05/2026,CUST-154,SKU-1007,WH-04,20,20,66.6,0.1
700580,1,05/05/2026,07/05/2026,06/05/2026,CUST-160,SKU-1003,WH-03,100,100,52.5,0.1
700580,2,05/05/2026,07/05/2026,06/05/2026,CUST-160,SKU-1009,WH-03,10,10,32.15,0
700580,3,05/05/2026,07/05/2026,06/05/2026,CUST-160,SKU-1022,WH-03,200,200,11.23,0.125
700580,4,05/05/2026,07/05/2026,06/05/2026,CUST-160,SKU-1017,WH-03,50,50,44.62,0
700581,1,05/05/2026,12/05/2026,17/05/2026,CUST-118,SKU-1006,WH-02,75,75,54.97,0
700581,2,05/05/2026,12/05/2026,17/05/2026,CUST-118,SKU-1003,WH-02,25,25,52.5,0
700581,3,05/05/2026,12/05/2026,17/05/2026,CUST-118,SKU-1004,WH-02,200,200,44.52,0.125
700581,4,05/05/2026,12/05/2026,17/05/2026,CUST-118,SKU-1016,WH-02,50,20,19.18,0.1
700582,1,06/05/2026,09/05/2026,08/05/2026,CUST-138,SKU-1023,WH-01,75,45,19.51,0
700582,2,06/05/2026,09/05/2026,08/05/2026,CUST-138,SKU-1021,WH-01,20,20,50.68,0
700582,3,06/05/2026,09/05/2026,08/05/2026,CUST-138,SKU-1015,WH-01,50,50,27.45,0.1
700582,4,06/05/2026,09/05/2026,08/05/2026,CUST-138,SKU-1016,WH-01,75,75,19.18,0.125
700583,1,06/05/2026,09/05/2026,09/05/2026,CUST-143,SKU-1012,WH-01,75,75,54.11,0
700583,2,06/05/2026,09/05/2026,09/05/2026,CUST-143,SKU-1008,WH-01,10,10,12.26,0
700583,3,06/05/2026,09/05/2026,09/05/2026,CUST-143,SKU-1011,WH-01,20,20,39.0,0
700583,4,06/05/2026,09/05/2026,09/05/2026,CUST-143,SKU-1009,WH-01,100,100,32.15,0.05
700584,1,06/05/2026,09/05/2026,08/05/2026,CUST-152,SKU-1002,WH-04,25,20,54.08,0.125
700584,2,06/05/2026,09/05/2026,08/05/2026,CUST-152,SKU-1020,WH-04,200,200,72.1,0
700584,3,06/05/2026,09/05/2026,08/05/2026,CUST-152,SKU-1016,WH-04,75,75,19.18,0.05
700584,4,06/05/2026,09/05/2026,08/05/2026,CUST-152,SKU-1011,WH-04,20,8,39.0,0.125
700585,1,06/05/2026,09/05/2026,09/05/2026,CUST-154,SKU-1012,WH-01,75,75,54.11,0
700586,1,06/05/2026,11/05/2026,10/05/2026,CUST-147,SKU-1019,WH-01,25,25,68.25,0
700586,2,06/05/2026,11/05/2026,10/05/2026,CUST-147,SKU-1004,WH-01,50,50,44.52,0.1
700586,3,06/05/2026,11/05/2026,10/05/2026,CUST-147,SKU-1013,WH-01,200,200,75.26,0.125
700587,1,06/05/2026,13/05/2026,18/05/2026,CUST-137,SKU-1007,WH-03,25,25,66.6,0.05
700587,2,06/05/2026,13/05/2026,18/05/2026,CUST-137,SKU-1022,WH-03,25,25,11.23,0
700587,3,06/05/2026,13/05/2026,18/05/2026,CUST-137,SKU-1020,WH-03,10,10,72.1,0
700588,1,06/05/2026,13/05/2026,15/05/2026,CUST-154,SKU-1009,WH-03,200,200,32.15,0.1
700588,2,06/05/2026,13/05/2026,15/05/2026,CUST-154,SKU-1022,WH-03,20,20,11.23,0.1
700588,3,06/05/2026,13/05/2026,15/05/2026,CUST-154,SKU-1023,WH-03,50,50,19.51,0.05
700589,1,06/05/2026,11/05/2026,12/05/2026,CUST-136,SKU-1003,WH-03,20,20,52.5,0.1
700589,2,06/05/2026,11/05/2026,12/05/2026,CUST-136,SKU-1015,WH-03,200,120,27.45,0.125
700589,3,06/05/2026,11/05/2026,12/05/2026,CUST-136,SKU-1011,WH-03,200,200,39.0,0
700590,1,07/05/2026,14/05/2026,13/05/2026,CUST-125,SKU-1011,WH-04,10,10,39.0,0
700591,1,07/05/2026,10/05/2026,10/05/2026,CUST-101,SKU-1016,WH-03,25,25,19.18,0
700591,2,07/05/2026,10/05/2026,10/05/2026,CUST-101,SKU-1011,WH-03,75,75,39.0,0
700592,1,07/05/2026,12/05/2026,11/05/2026,CUST-140,SKU-1016,WH-04,200,200,19.18,0
700593,1,07/05/2026,09/05/2026,08/05/2026,CUST-141,SKU-1018,WH-02,75,75,66.93,0
700593,2,07/05/2026,09/05/2026,08/05/2026,CUST-141,SKU-1010,WH-02,150,150,75.49,0.1
700593,3,07/05/2026,09/05/2026,08/05/2026,CUST-141,SKU-1021,WH-02,25,25,50.68,0
700594,1,07/05/2026,10/05/2026,09/05/2026,CUST-137,SKU-1008,WH-01,100,100,12.26,0.1
700595,1,07/05/2026,11/05/2026,10/05/2026,CUST-101,SKU-1017,WH-03,50,50,44.62,0
700595,2,07/05/2026,11/05/2026,10/05/2026,CUST-101,SKU-1024,WH-03,75,75,68.06,0.125
700595,3,07/05/2026,11/05/2026,10/05/2026,CUST-101,SKU-1012,WH-03,75,75,54.11,0
700596,1,07/05/2026,10/05/2026,09/05/2026,CUST-145,SKU-1005,WH-04,75,75,77.98,0
700596,2,07/05/2026,10/05/2026,09/05/2026,CUST-145,SKU-1022,WH-04,200,200,11.23,0
700596,3,07/05/2026,10/05/2026,09/05/2026,CUST-145,SKU-1007,WH-04,200,160,66.6,0
700596,4,07/05/2026,10/05/2026,09/05/2026,CUST-145,SKU-1017,WH-04,200,160,44.62,0.1
700597,1,07/05/2026,14/05/2026,14/05/2026,CUST-113,SKU-1019,WH-02,75,75,68.25,0.05
700597,2,07/05/2026,14/05/2026,14/05/2026,CUST-113,SKU-1016,WH-02,150,150,19.18,0.05
700598,1,07/05/2026,10/05/2026,11/05/2026,CUST-156,SKU-1018,WH-04,75,75,66.93,0.1
700599,1,08/05/2026,10/05/2026,15/05/2026,CUST-107,SKU-1002,WH-04,20,20,54.08,0.05
700599,2,08/05/2026,10/05/2026,15/05/2026,CUST-107,SKU-1013,WH-04,20,20,75.26,0.125
700599,3,08/05/2026,10/05/2026,15/05/2026,CUST-107,SKU-1020,WH-04,50,50,72.1,0
700599,4,08/05/2026,10/05/2026,15/05/2026,CUST-107,SKU-1020,WH-04,75,67,72.1,0
700600,1,08/05/2026,11/05/2026,11/05/2026,CUST-102,SKU-1011,WH-04,25,15,39.0,0.1
700600,2,08/05/2026,11/05/2026,11/05/2026,CUST-102,SKU-1019,WH-04,50,50,68.25,0.05
700600,3,08/05/2026,11/05/2026,11/05/2026,CUST-102,SKU-1014,WH-04,20,20,100.88,0
700601,1,08/05/2026,13/05/2026,15/05/2026,CUST-128,SKU-1019,WH-02,150,150,68.25,0.125
700602,1,08/05/2026,11/05/2026,10/05/2026,CUST-150,SKU-1017,WH-03,150,150,44.62,0
700602,2,08/05/2026,11/05/2026,10/05/2026,CUST-150,SKU-1021,WH-03,200,200,50.68,0
700602,3,08/05/2026,11/05/2026,10/05/2026,CUST-150,SKU-1013,WH-03,200,200,75.26,0
700603,1,08/05/2026,12/05/2026,11/05/2026,CUST-132,SKU-1008,WH-03,50,50,12.26,0.125
700603,2,08/05/2026,12/05/2026,11/05/2026,CUST-132,SKU-1021,WH-03,200,200,50.68,0.05
700603,3,08/05/2026,12/05/2026,11/05/2026,CUST-132,SKU-1010,WH-03,50,50,75.49,0
700603,4,08/05/2026,12/05/2026,11/05/2026,CUST-132,SKU-1013,WH-03,150,150,75.26,0
700604,1,08/05/2026,15/05/2026,16/05/2026,CUST-117,SKU-1013,WH-02,75,75,75.26,0.05
700604,2,08/05/2026,15/05/2026,16/05/2026,CUST-117,SKU-1014,WH-02,50,45,100.88,0.1
700604,3,08/05/2026,15/05/2026,16/05/2026,CUST-117,SKU-1007,WH-02,150,120,66.6,0
700604,4,08/05/2026,15/05/2026,16/05/2026,CUST-117,SKU-1018,WH-02,100,100,66.93,0.1
700605,1,08/05/2026,13/05/2026,12/05/2026,CUST-104,SKU-1001,WH-01,10,10,59.63,0
700605,2,08/05/2026,13/05/2026,12/05/2026,CUST-104,SKU-1001,WH-01,50,50,59.63,0.125
700605,3,08/05/2026,13/05/2026,12/05/2026,CUST-104,SKU-1002,WH-01,75,75,54.08,0
700606,1,11/05/2026,14/05/2026,13/05/2026,CUST-149,SKU-1024,WH-04,75,75,68.06,0.125
700607,1,11/05/2026,15/05/2026,20/05/2026,CUST-110,SKU-1024,WH-01,150,150,68.06,0.1
700607,2,11/05/2026,15/05/2026,20/05/2026,CUST-110,SKU-1019,WH-01,25,25,68.25,0.1
700608,1,11/05/2026,13/05/2026,12/05/2026,CUST-101,SKU-1010,WH-04,10,10,75.49,0.05
700608,2,11/05/2026,13/05/2026,12/05/2026,CUST-101,SKU-1005,WH-04,75,75,77.98,0
700608,3,11/05/2026,13/05/2026,12/05/2026,CUST-101,SKU-1001,WH-04,100,100,59.63,0
700609,1,11/05/2026,13/05/2026,15/05/2026,CUST-148,SKU-1007,WH-01,50,30,66.6,0
700609,2,11/05/2026,13/05/2026,15/05/2026,CUST-148,SKU-1015,WH-01,150,150,27.45,0.1
700609,3,11/05/2026,13/05/2026,15/05/2026,CUST-148,SKU-1022,WH-01,75,75,11.23,0.1
700609,4,11/05/2026,13/05/2026,15/05/2026,CUST-148,SKU-1005,WH-01,50,50,77.98,0.125
700610,1,12/05/2026,14/05/2026,19/05/2026,CUST-131,SKU-1006,WH-01,100,100,54.97,0.05
700610,2,12/05/2026,14/05/2026,19/05/2026,CUST-131,SKU-1007,WH-01,10,10,66.6,0
700610,3,12/05/2026,14/05/2026,19/05/2026,CUST-131,SKU-1007,WH-01,50,50,66.6,0
700611,1,12/05/2026,17/05/2026,17/05/2026,CUST-109,SKU-1009,WH-02,100,100,32.15,0.05
700611,2,12/05/2026,17/05/2026,17/05/2026,CUST-109,SKU-1014,WH-02,50,50,100.88,0.05
700611,3,12/05/2026,17/05/2026,17/05/2026,CUST-109,SKU-1010,WH-02,150,150,75.49,0
700611,4,12/05/2026,17/05/2026,17/05/2026,CUST-109,SKU-1016,WH-02,50,50,19.18,0.125
700612,1,12/05/2026,15/05/2026,16/05/2026,CUST-148,SKU-1010,WH-03,75,60,75.49,0.05
700612,2,12/05/2026,15/05/2026,16/05/2026,CUST-148,SKU-1004,WH-03,75,75,44.52,0
700612,3,12/05/2026,15/05/2026,16/05/2026,CUST-148,SKU-1002,WH-03,10,10,54.08,0.125
700613,1,12/05/2026,15/05/2026,17/05/2026,CUST-137,SKU-1002,WH-03,20,20,54.08,0.1
700613,2,12/05/2026,15/05/2026,17/05/2026,CUST-137,SKU-1014,WH-03,10,10,100.88,0.1
700613,3,12/05/2026,15/05/2026,17/05/2026,CUST-137,SKU-1022,WH-03,10,10,11.23,0.125
700613,4,12/05/2026,15/05/2026,17/05/2026,CUST-137,SKU-1001,WH-03,200,200,59.63,0.05
700614,1,12/05/2026,15/05/2026,14/05/2026,CUST-142,SKU-1020,WH-04,100,100,72.1,0
700615,1,12/05/2026,14/05/2026,14/05/2026,CUST-130,SKU-1007,WH-04,10,10,66.6,0
700615,2,12/05/2026,14/05/2026,14/05/2026,CUST-130,SKU-1002,WH-04,25,25,54.08,0.05
700616,1,12/05/2026,14/05/2026,13/05/2026,CUST-111,SKU-1004,WH-04,200,200,44.52,0.1
700616,2,12/05/2026,14/05/2026,13/05/2026,CUST-111,SKU-1019,WH-04,25,25,68.25,0.125
700616,3,12/05/2026,14/05/2026,13/05/2026,CUST-111,SKU-1019,WH-04,100,100,68.25,0.05
700616,4,12/05/2026,14/05/2026,13/05/2026,CUST-111,SKU-1007,WH-04,25,25,66.6,0.05
700617,1,13/05/2026,20/05/2026,20/05/2026,CUST-137,SKU-1015,WH-03,75,75,27.45,0.1
700617,2,13/05/2026,20/05/2026,20/05/2026,CUST-137,SKU-1004,WH-03,20,20,44.52,0.05
700617,3,13/05/2026,20/05/2026,20/05/2026,CUST-137,SKU-1011,WH-03,100,40,39.0,0
700618,1,13/05/2026,20/05/2026,22/05/2026,CUST-160,SKU-1010,WH-01,10,10,75.49,0.1
700619,1,13/05/2026,16/05/2026,15/05/2026,CUST-120,SKU-1021,WH-03,10,10,50.68,0.125
700619,2,13/05/2026,16/05/2026,15/05/2026,CUST-120,SKU-1010,WH-03,200,200,75.49,0.1
700620,1,13/05/2026,17/05/2026,22/05/2026,CUST-120,SKU-1003,WH-01,75,75,52.5,0.05
700620,2,13/05/2026,17/05/2026,22/05/2026,CUST-120,SKU-1011,WH-01,50,50,39.0,0.05
700621,1,13/05/2026,16/05/2026,15/05/2026,CUST-159,SKU-1013,WH-04,200,200,75.26,0
700621,2,13/05/2026,16/05/2026,15/05/2026,CUST-159,SKU-1004,WH-04,10,10,44.52,0.05
700621,3,13/05/2026,16/05/2026,15/05/2026,CUST-159,SKU-1001,WH-04,50,50,59.63,0.1
700621,4,13/05/2026,16/05/2026,15/05/2026,CUST-159,SKU-1016,WH-04,200,200,19.18,0.1
700622,1,14/05/2026,16/05/2026,15/05/2026,CUST-151,SKU-1003,WH-04,20,12,52.5,0.05
700622,2,14/05/2026,16/05/2026,15/05/2026,CUST-151,SKU-1020,WH-04,100,100,72.1,0.1
700623,1,14/05/2026,16/05/2026,17/05/2026,CUST-122,SKU-1013,WH-01,20,20,75.26,0
700623,2,14/05/2026,16/05/2026,17/05/2026,CUST-122,SKU-1020,WH-01,20,20,72.1,0
700624,1,14/05/2026,18/05/2026,17/05/2026,CUST-112,SKU-1003,WH-02,50,50,52.5,0.1
700624,2,14/05/2026,18/05/2026,17/05/2026,CUST-112,SKU-1005,WH-02,10,9,77.98,0.05
700625,1,14/05/2026,18/05/2026,23/05/2026,CUST-128,SKU-1023,WH-04,100,100,19.51,0.1
700626,1,14/05/2026,21/05/2026,21/05/2026,CUST-125,SKU-1006,WH-03,100,100,54.97,0.05
700627,1,14/05/2026,16/05/2026,21/05/2026,CUST-114,SKU-1002,WH-03,20,20,54.08,0
700627,2,14/05/2026,16/05/2026,21/05/2026,CUST-114,SKU-1019,WH-03,10,10,68.25,0
700627,3,14/05/2026,16/05/2026,21/05/2026,CUST-114,SKU-1005,WH-03,75,75,77.98,0.05
700628,1,15/05/2026,20/05/2026,21/05/2026,CUST-126,SKU-1018,WH-03,75,75,66.93,0.05
700628,2,15/05/2026,20/05/2026,21/05/2026,CUST-126,SKU-1005,WH-03,25,25,77.98,0
700629,1,15/05/2026,20/05/2026,25/05/2026,CUST-160,SKU-1002,WH-04,75,75,54.08,0.125
700630,1,15/05/2026,17/05/2026,17/05/2026,CUST-160,SKU-1016,WH-01,10,10,19.18,0
700631,1,15/05/2026,18/05/2026,17/05/2026,CUST-133,SKU-1011,WH-01,75,75,39.0,0.05
700631,2,15/05/2026,18/05/2026,17/05/2026,CUST-133,SKU-1010,WH-01,200,200,75.49,0.1
700632,1,15/05/2026,20/05/2026,22/05/2026,CUST-113,SKU-1017,WH-03,200,200,44.62,0.125
700633,1,15/05/2026,22/05/2026,21/05/2026,CUST-141,SKU-1008,WH-04,200,200,12.26,0
700633,2,15/05/2026,22/05/2026,21/05/2026,CUST-141,SKU-1016,WH-04,10,10,19.18,0
700633,3,15/05/2026,22/05/2026,21/05/2026,CUST-141,SKU-1024,WH-04,50,50,68.06,0
700634,1,15/05/2026,17/05/2026,18/05/2026,CUST-146,SKU-1022,WH-02,75,67,11.23,0.05
700634,2,15/05/2026,17/05/2026,18/05/2026,CUST-146,SKU-1003,WH-02,75,75,52.5,0.1
700634,3,15/05/2026,17/05/2026,18/05/2026,CUST-146,SKU-1011,WH-02,200,200,39.0,0.1
700635,1,15/05/2026,22/05/2026,23/05/2026,CUST-153,SKU-1014,WH-03,25,25,100.88,0
700636,1,18/05/2026,22/05/2026,23/05/2026,CUST-131,SKU-1008,WH-02,150,150,12.26,0.05
700636,2,18/05/2026,22/05/2026,23/05/2026,CUST-131,SKU-1015,WH-02,150,150,27.45,0.125
700636,3,18/05/2026,22/05/2026,23/05/2026,CUST-131,SKU-1011,WH-02,200,200,39.0,0
700636,4,18/05/2026,22/05/2026,23/05/2026,CUST-131,SKU-1017,WH-02,25,25,44.62,0.125
700637,1,18/05/2026,22/05/2026,27/05/2026,CUST-143,SKU-1012,WH-03,200,200,54.11,0.125
700638,1,18/05/2026,25/05/2026,24/05/2026,CUST-122,SKU-1009,WH-03,50,50,32.15,0
700638,2,18/05/2026,25/05/2026,24/05/2026,CUST-122,SKU-1011,WH-03,75,75,39.0,0
700638,3,18/05/2026,25/05/2026,24/05/2026,CUST-122,SKU-1015,WH-03,20,20,27.45,0.1
700639,1,18/05/2026,23/05/2026,22/05/2026,CUST-146,SKU-1009,WH-04,150,150,32.15,0.05
700639,2,18/05/2026,23/05/2026,22/05/2026,CUST-146,SKU-1004,WH-04,200,200,44.52,0.1
700640,1,18/05/2026,21/05/2026,21/05/2026,CUST-126,SKU-1018,WH-04,50,50,66.93,0
700640,2,18/05/2026,21/05/2026,21/05/2026,CUST-126,SKU-1016,WH-04,50,40,19.18,0
700640,3,18/05/2026,21/05/2026,21/05/2026,CUST-126,SKU-1013,WH-04,150,135,75.26,0
700640,4,18/05/2026,21/05/2026,21/05/2026,CUST-126,SKU-1013,WH-04,25,25,75.26,0.1
700641,1,18/05/2026,23/05/2026,22/05/2026,CUST-158,SKU-1015,WH-02,150,150,27.45,0
700641,2,18/05/2026,23/05/2026,22/05/2026,CUST-158,SKU-1015,WH-02,25,25,27.45,0
700641,3,18/05/2026,23/05/2026,22/05/2026,CUST-158,SKU-1018,WH-02,200,200,66.93,0
700642,1,18/05/2026,22/05/2026,21/05/2026,CUST-107,SKU-1003,WH-04,25,25,52.5,0
700642,2,18/05/2026,22/05/2026,21/05/2026,CUST-107,SKU-1002,WH-04,200,200,54.08,0
700642,3,18/05/2026,22/05/2026,21/05/2026,CUST-107,SKU-1020,WH-04,20,8,72.1,0
700642,4,18/05/2026,22/05/2026,21/05/2026,CUST-107,SKU-1024,WH-04,100,100,68.06,0
700643,1,19/05/2026,23/05/2026,22/05/2026,CUST-134,SKU-1023,WH-01,20,20,19.51,0.125
700643,2,19/05/2026,23/05/2026,22/05/2026,CUST-134,SKU-1004,WH-01,20,20,44.52,0
700643,3,19/05/2026,23/05/2026,22/05/2026,CUST-134,SKU-1014,WH-01,10,6,100.88,0.1
700644,1,19/05/2026,24/05/2026,26/05/2026,CUST-110,SKU-1011,WH-03,20,20,39.0,0.05
700644,2,19/05/2026,24/05/2026,26/05/2026,CUST-110,SKU-1006,WH-03,200,200,54.97,0
700644,3,19/05/2026,24/05/2026,26/05/2026,CUST-110,SKU-1003,WH-03,150,90,52.5,0.1
700645,1,19/05/2026,22/05/2026,22/05/2026,CUST-158,SKU-1017,WH-02,100,100,44.62,0
700646,1,19/05/2026,23/05/2026,23/05/2026,CUST-123,SKU-1016,WH-04,20,20,19.18,0.05
700646,2,19/05/2026,23/05/2026,23/05/2026,CUST-123,SKU-1018,WH-04,50,50,66.93,0.1
700647,1,19/05/2026,22/05/2026,22/05/2026,CUST-120,SKU-1001,WH-01,200,180,59.63,0.125
700647,2,19/05/2026,22/05/2026,22/05/2026,CUST-120,SKU-1014,WH-01,100,100,100.88,0
700647,3,19/05/2026,22/05/2026,22/05/2026,CUST-120,SKU-1017,WH-01,75,75,44.62,0
700647,4,19/05/2026,22/05/2026,22/05/2026,CUST-120,SKU-1010,WH-01,20,20,75.49,0.125
700648,1,19/05/2026,22/05/2026,22/05/2026,CUST-130,SKU-1014,WH-01,200,200,100.88,0.05
700648,2,19/05/2026,22/05/2026,22/05/2026,CUST-130,SKU-1009,WH-01,50,50,32.15,0.1
700648,3,19/05/2026,22/05/2026,22/05/2026,CUST-130,SKU-1011,WH-01,50,50,39.0,0
700649,1,19/05/2026,24/05/2026,25/05/2026,CUST-113,SKU-1011,WH-03,10,10,39.0,0.05
700649,2,19/05/2026,24/05/2026,25/05/2026,CUST-113,SKU-1004,WH-03,50,50,44.52,0
700649,3,19/05/2026,24/05/2026,25/05/2026,CUST-113,SKU-1020,WH-03,75,45,72.1,0.05
700649,4,19/05/2026,24/05/2026,25/05/2026,CUST-113,SKU-1017,WH-03,150,150,44.62,0.125
700650,1,19/05/2026,22/05/2026,27/05/2026,CUST-125,SKU-1013,WH-03,25,25,75.26,0.05
700650,2,19/05/2026,22/05/2026,27/05/2026,CUST-125,SKU-1013,WH-03,10,10,75.26,0
700650,3,19/05/2026,22/05/2026,27/05/2026,CUST-125,SKU-1001,WH-03,150,150,59.63,0.1
700650,4,19/05/2026,22/05/2026,27/05/2026,CUST-125,SKU-1007,WH-03,100,100,66.6,0.05
700651,1,20/05/2026,23/05/2026,22/05/2026,CUST-135,SKU-1020,WH-04,100,100,72.1,0
700651,2,20/05/2026,23/05/2026,22/05/2026,CUST-135,SKU-1008,WH-04,150,150,12.26,0
700651,3,20/05/2026,23/05/2026,22/05/2026,CUST-135,SKU-1013,WH-04,100,100,75.26,0.05
700651,4,20/05/2026,23/05/2026,22/05/2026,CUST-135,SKU-1005,WH-04,25,25,77.98,0.125
700652,1,20/05/2026,27/05/2026,26/05/2026,CUST-109,SKU-1008,WH-02,25,25,12.26,0
700652,2,20/05/2026,27/05/2026,26/05/2026,CUST-109,SKU-1003,WH-02,10,10,52.5,0.125
700652,3,20/05/2026,27/05/2026,26/05/2026,CUST-109,SKU-1020,WH-02,75,75,72.1,0
700652,4,20/05/2026,27/05/2026,26/05/2026,CUST-109,SKU-1007,WH-02,100,100,66.6,0.125
700653,1,20/05/2026,23/05/2026,25/05/2026,CUST-125,SKU-1011,WH-03,10,10,39.0,0
700653,2,20/05/2026,23/05/2026,25/05/2026,CUST-125,SKU-1023,WH-03,200,200,19.51,0
700653,3,20/05/2026,23/05/2026,25/05/2026,CUST-125,SKU-1003,WH-03,75,75,52.5,0
700654,1,20/05/2026,22/05/2026,21/05/2026,CUST-113,SKU-1017,WH-04,10,10,44.62,0
700654,2,20/05/2026,22/05/2026,21/05/2026,CUST-113,SKU-1022,WH-04,10,10,11.23,0
700654,3,20/05/2026,22/05/2026,21/05/2026,CUST-113,SKU-1004,WH-04,100,100,44.52,0
700655,1,21/05/2026,25/05/2026,24/05/2026,CUST-136,SKU-1016,WH-01,10,10,19.18,0
700656,1,21/05/2026,24/05/2026,23/05/2026,CUST-136,SKU-1003,WH-03,20,18,52.5,0
700656,2,21/05/2026,24/05/2026,23/05/2026,CUST-136,SKU-1008,WH-03,150,150,12.26,0
700656,3,21/05/2026,24/05/2026,23/05/2026,CUST-136,SKU-1016,WH-03,10,10,19.18,0.125
700657,1,21/05/2026,24/05/2026,24/05/2026,CUST-108,SKU-1011,WH-04,20,20,39.0,0.05
700657,2,21/05/2026,24/05/2026,24/05/2026,CUST-108,SKU-1007,WH-04,75,75,66.6,0
700657,3,21/05/2026,24/05/2026,24/05/2026,CUST-108,SKU-1011,WH-04,50,50,39.0,0
700658,1,21/05/2026,28/05/2026,30/05/2026,CUST-116,SKU-1017,WH-04,100,100,44.62,0.125
700658,2,21/05/2026,28/05/2026,30/05/2026,CUST-116,SKU-1007,WH-04,25,25,66.6,0.125
700658,3,21/05/2026,28/05/2026,30/05/2026,CUST-116,SKU-1024,WH-04,10,10,68.06,0.1
700659,1,21/05/2026,24/05/2026,23/05/2026,CUST-142,SKU-1012,WH-01,75,75,54.11,0
700659,2,21/05/2026,24/05/2026,23/05/2026,CUST-142,SKU-1023,WH-01,10,10,19.51,0.05
700659,3,21/05/2026,24/05/2026,23/05/2026,CUST-142,SKU-1024,WH-01,25,22,68.06,0.125
700660,1,21/05/2026,28/05/2026,27/05/2026,CUST-147,SKU-1016,WH-04,100,40,19.18,0
700660,2,21/05/2026,28/05/2026,27/05/2026,CUST-147,SKU-1012,WH-04,100,100,54.11,0.1
700661,1,21/05/2026,24/05/2026,24/05/2026,CUST-129,SKU-1001,WH-03,10,8,59.63,0
700661,2,21/05/2026,24/05/2026,24/05/2026,CUST-129,SKU-1024,WH-03,50,50,68.06,0.05
700662,1,22/05/2026,29/05/2026,31/05/2026,CUST-121,SKU-1016,WH-01,25,25,19.18,0
700663,1,22/05/2026,25/05/2026,24/05/2026,CUST-106,SKU-1014,WH-01,200,200,100.88,0.05
700663,2,22/05/2026,25/05/2026,24/05/2026,CUST-106,SKU-1011,WH-01,150,150,39.0,0.05
700664,1,22/05/2026,29/05/2026,28/05/2026,CUST-132,SKU-1009,WH-02,50,50,32.15,0
700664,2,22/05/2026,29/05/2026,28/05/2026,CUST-132,SKU-1013,WH-02,75,75,75.26,0.05
700665,1,22/05/2026,25/05/2026,27/05/2026,CUST-142,SKU-1018,WH-02,25,25,66.93,0.05
700665,2,22/05/2026,25/05/2026,27/05/2026,CUST-142,SKU-1005,WH-02,50,50,77.98,0.05
700665,3,22/05/2026,25/05/2026,27/05/2026,CUST-142,SKU-1023,WH-02,10,10,19.51,0.125
700666,1,22/05/2026,24/05/2026,29/05/2026,CUST-158,SKU-1022,WH-02,100,100,11.23,0
700666,2,22/05/2026,24/05/2026,29/05/2026,CUST-158,SKU-1022,WH-02,25,25,11.23,0
700667,1,25/05/2026,30/05/2026,29/05/2026,CUST-102,SKU-1014,WH-02,50,50,100.88,0
700667,2,25/05/2026,30/05/2026,29/05/2026,CUST-102,SKU-1015,WH-02,50,50,27.45,0
